,gmDate,gmTime,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,team2PA,team2PM,team3PA,team3PM,teamFTA,teamFTM,teamORB,teamDRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,oppt2PA,oppt2PM,oppt3PA,oppt3PM,opptFTA,opptFTM,opptORB,opptDRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4
413,2016-11-21,10:30,LAC,West,Pacific,Home,Win,2,123,23,15,5,4,24,74,39,49,29,25,10,42,35,6,36,23,31,34,35,TOR,East,Atlantic,Away,Loss,1,115,19,11,10,2,31,80,40,61,32,19,8,32,27,4,28,19,26,34,36
414,2016-11-22,07:30,NO,West,Southwest,Away,Win,3,112,29,11,11,9,16,86,45,61,34,25,11,12,11,5,35,34,32,29,17,ATL,East,Southeast,Home,Loss,2,94,22,15,5,6,15,85,39,56,29,29,10,10,6,6,34,14,30,27,23
415,2016-11-22,07:30,ATL,East,Southeast,Home,Loss,2,94,22,15,5,6,15,85,39,56,29,29,10,10,6,6,34,14,30,27,23,NO,West,Southwest,Away,Win,3,112,29,11,11,9,16,86,45,61,34,25,11,12,11,5,35,34,32,29,17
416,2016-11-22,07:30,POR,West,Northwest,Away,Loss,2,103,18,16,5,5,13,86,38,64,32,22,6,26,21,11,33,33,25,23,22,NY,East,Atlantic,Home,Win,2,107,26,13,8,5,23,96,45,67,36,29,9,8,8,10,33,28,32,21,26
417,2016-11-22,07:30,NY,East,Atlantic,Home,Win,2,107,26,13,8,5,23,96,45,67,36,29,9,8,8,10,33,28,32,21,26,POR,West,Northwest,Away,Loss,2,103,18,16,5,5,13,86,38,64,32,22,6,26,21,11,33,33,25,23,22
418,2016-11-22,09:00,CHI,East,Central,Away,Loss,1,107,22,7,6,11,18,95,43,77,37,18,6,18,15,10,38,31,29,28,19,DEN,West,Northwest,Home,Win,2,110,26,10,5,6,14,100,43,78,33,22,10,17,14,17,38,19,41,31,19
419,2016-11-22,09:00,DEN,West,Northwest,Home,Win,2,110,26,10,5,6,14,100,43,78,33,22,10,17,14,17,38,19,41,31,19,CHI,East,Central,Away,Loss,1,107,22,7,6,11,18,95,43,77,37,18,6,18,15,10,38,31,29,28,19
420,2016-11-22,10:30,OKC,West,Northwest,Away,Loss,2,109,29,16,11,6,14,92,45,65,34,27,11,11,8,11,29,16,32,26,35,LAL,West,Pacific,Home,Win,2,111,25,17,8,7,17,83,42,56,28,27,14,16,13,6,29,29,20,31,31
421,2016-11-22,10:30,LAL,West,Pacific,Home,Win,2,111,25,17,8,7,17,83,42,56,28,27,14,16,13,6,29,29,20,31,31,OKC,West,Northwest,Away,Loss,2,109,29,16,11,6,14,92,45,65,34,27,11,11,8,11,29,16,32,26,35
422,2016-11-23,07:00,SA,West,Southwest,Away,Win,1,119,28,10,9,8,18,86,44,55,31,31,13,20,18,8,26,30,29,25,35,CHA,East,Southeast,Home,Loss,2,114,30,16,3,3,16,89,45,69,34,20,11,18,13,12,32,28,32,24,30
423,2016-11-23,07:00,CHA,East,Southeast,Home,Loss,2,114,30,16,3,3,16,89,45,69,34,20,11,18,13,12,32,28,32,24,30,SA,West,Southwest,Away,Win,1,119,28,10,9,8,18,86,44,55,31,31,13,20,18,8,26,30,29,25,35
424,2016-11-23,07:00,POR,West,Northwest,Away,Loss,0,125,27,9,6,6,23,90,47,61,34,29,13,19,18,9,29,31,29,32,33,CLE,East,Central,Home,Win,4,137,30,11,6,4,15,90,48,54,27,36,21,27,20,9,32,46,35,31,25
425,2016-11-23,07:00,CLE,East,Central,Home,Win,4,137,30,11,6,4,15,90,48,54,27,36,21,27,20,9,32,46,35,31,25,POR,West,Northwest,Away,Loss,0,125,27,9,6,6,23,90,47,61,34,29,13,19,18,9,29,31,29,32,33
426,2016-11-23,07:00,ATL,East,Southeast,Away,Win,0,96,17,22,11,7,18,85,36,65,31,20,5,22,19,17,39,31,18,25,22,IND,East,Central,Home,Loss,2,85,16,20,15,5,20,84,34,57,27,27,7,14,10,7,30,24,20,22,19
427,2016-11-23,07:00,IND,East,Central,Home,Loss,2,85,16,20,15,5,20,84,34,57,27,27,7,14,10,7,30,24,20,22,19,ATL,East,Southeast,Away,Win,0,96,17,22,11,7,18,85,36,65,31,20,5,22,19,17,39,31,18,25,22
428,2016-11-23,07:00,PHO,West,Pacific,Away,Win,2,92,15,17,6,7,20,73,33,51,24,22,9,22,17,6,38,24,22,22,24,ORL,East,Southeast,Home,Loss,1,87,17,11,9,8,19,91,33,66,26,25,7,23,14,11,33,22,22,22,21
429,2016-11-23,07:00,ORL,East,Southeast,Home,Loss,1,87,17,11,9,8,19,91,33,66,26,25,7,23,14,11,33,22,22,22,21,PHO,West,Pacific,Away,Win,2,92,15,17,6,7,20,73,33,51,24,22,9,22,17,6,38,24,22,22,24
430,2016-11-23,07:00,MEM,West,Southwest,Away,Win,2,104,24,15,13,9,28,99,38,70,28,29,10,24,18,9,37,20,23,20,23,PHI,East,Atlantic,Home,Loss,2,99,24,27,9,10,32,93,35,57,23,36,12,23,17,8,48,26,25,20,15
431,2016-11-23,07:00,PHI,East,Atlantic,Home,Loss,2,99,24,27,9,10,32,93,35,57,23,36,12,23,17,8,48,26,25,20,15,MEM,West,Southwest,Away,Win,2,104,24,15,13,9,28,99,38,70,28,29,10,24,18,9,37,20,23,20,23
432,2016-11-23,07:30,BOS,East,Atlantic,Away,Win,1,111,26,14,13,6,22,98,45,60,30,38,15,8,6,12,39,30,21,28,32,BKN,East,Atlantic,Home,Loss,3,92,18,19,7,7,12,86,34,55,24,31,10,22,14,9,36,16,33,17,26
433,2016-11-23,07:30,BKN,East,Atlantic,Home,Loss,3,92,18,19,7,7,12,86,34,55,24,31,10,22,14,9,36,16,33,17,26,BOS,East,Atlantic,Away,Win,1,111,26,14,13,6,22,98,45,60,30,38,15,8,6,12,39,30,21,28,32
434,2016-11-23,07:30,MIA,East,Southeast,Away,Loss,2,84,19,14,5,4,22,75,27,49,20,26,7,30,23,7,30,16,26,22,20,DET,East,Central,Home,Win,2,107,22,14,8,7,19,81,40,62,34,19,6,25,21,10,39,28,28,30,21
435,2016-11-23,07:30,DET,East,Central,Home,Win,2,107,22,14,8,7,19,81,40,62,34,19,6,25,21,10,39,28,28,30,21,MIA,East,Southeast,Away,Loss,2,84,19,14,5,4,22,75,27,49,20,26,7,30,23,7,30,16,26,22,20
436,2016-11-23,08:00,TOR,East,Atlantic,Away,Win,1,115,28,16,14,7,15,88,43,65,31,23,12,21,17,15,23,24,30,36,25,HOU,West,Southwest,Home,Loss,2,102,29,28,6,7,22,78,38,36,24,42,14,12,12,11,28,20,19,35,28
437,2016-11-23,08:00,HOU,West,Southwest,Home,Loss,2,102,29,28,6,7,22,78,38,36,24,42,14,12,12,11,28,20,19,35,28,TOR,East,Atlantic,Away,Win,1,115,28,16,14,7,15,88,43,65,31,23,12,21,17,15,23,24,30,36,25
438,2016-11-23,08:30,LAC,West,Pacific,Away,Win,1,124,26,10,11,4,17,85,43,53,28,32,15,31,23,6,37,32,36,25,31,DAL,West,Southwest,Home,Loss,2,104,23,16,7,3,24,84,38,60,27,24,11,18,17,10,34,26,19,25,34
439,2016-11-23,08:30,DAL,West,Southwest,Home,Loss,2,104,23,16,7,3,24,84,38,60,27,24,11,18,17,10,34,26,19,25,34,LAC,West,Pacific,Away,Win,1,124,26,10,11,4,17,85,43,53,28,32,15,31,23,6,37,32,36,25,31
440,2016-11-23,09:00,DEN,West,Northwest,Away,Loss,1,83,14,10,5,5,22,88,28,61,19,27,9,31,18,14,35,27,20,14,22,UTA,West,Northwest,Home,Win,3,108,19,14,4,3,25,79,39,53,31,26,8,31,22,4,47,36,17,31,24
441,2016-11-23,09:00,UTA,West,Northwest,Home,Win,3,108,19,14,4,3,25,79,39,53,31,26,8,31,22,4,47,36,17,31,24,DEN,West,Northwest,Away,Loss,1,83,14,10,5,5,22,88,28,61,19,27,9,31,18,14,35,27,20,14,22
442,2016-11-23,09:30,MIN,West,Northwest,Away,Loss,2,96,23,17,12,3,19,86,33,69,30,17,3,33,27,8,33,26,24,18,28,NO,West,Southwest,Home,Win,1,117,27,17,10,6,21,83,45,59,36,24,9,23,18,4,41,31,22,36,28
443,2016-11-23,09:30,NO,West,Southwest,Home,Win,1,117,27,17,10,6,21,83,45,59,36,24,9,23,18,4,41,31,22,36,28,MIN,West,Northwest,Away,Loss,2,96,23,17,12,3,19,86,33,69,30,17,3,33,27,8,33,26,24,18,28
444,2016-11-23,10:30,LAL,West,Pacific,Away,Loss,1,106,22,12,5,1,25,93,40,73,32,20,8,22,18,7,30,26,23,29,28,GS,West,Pacific,Home,Win,2,149,47,10,7,5,20,86,53,50,34,36,19,35,24,6,42,41,39,26,43
445,2016-11-23,10:30,GS,West,Pacific,Home,Win,2,149,47,10,7,5,20,86,53,50,34,36,19,35,24,6,42,41,39,26,43,LAL,West,Pacific,Away,Loss,1,106,22,12,5,1,25,93,40,73,32,20,8,22,18,7,30,26,23,29,28
446,2016-11-23,10:30,OKC,West,Northwest,Away,Loss,1,101,18,9,7,7,21,76,32,51,25,25,7,38,30,5,33,27,21,27,26,SAC,West,Pacific,Home,Win,3,116,26,11,4,1,23,94,44,66,32,28,12,17,16,11,35,27,24,36,29
447,2016-11-23,10:30,SAC,West,Pacific,Home,Win,3,116,26,11,4,1,23,94,44,66,32,28,12,17,16,11,35,27,24,36,29,OKC,West,Northwest,Away,Loss,1,101,18,9,7,7,21,76,32,51,25,25,7,38,30,5,33,27,21,27,26
448,2016-11-25,01:00,SA,West,Southwest,Away,Win,1,109,24,17,4,8,12,81,38,57,27,24,11,25,22,13,32,22,24,29,34,BOS,East,Atlantic,Home,Loss,1,103,32,10,8,4,21,91,42,57,30,34,12,9,7,8,28,32,16,26,29
449,2016-11-25,01:00,BOS,East,Atlantic,Home,Loss,1,103,32,10,8,4,21,91,42,57,30,34,12,9,7,8,28,32,16,26,29,SA,West,Southwest,Away,Win,1,109,24,17,4,8,12,81,38,57,27,24,11,25,22,13,32,22,24,29,34
450,2016-11-25,07:00,WAS,East,Southeast,Away,Win,4,94,26,12,10,4,17,88,40,59,34,29,6,10,8,7,30,26,22,24,22,ORL,East,Southeast,Home,Loss,2,91,18,19,5,7,16,80,35,57,28,23,7,20,14,14,35,14,24,30,23
451,2016-11-25,07:00,ORL,East,Southeast,Home,Loss,2,91,18,19,5,7,16,80,35,57,28,23,7,20,14,14,35,14,24,30,23,WAS,East,Southeast,Away,Win,4,94,26,12,10,4,17,88,40,59,34,29,6,10,8,7,30,26,22,24,22
452,2016-11-25,07:30,DAL,West,Southwest,Away,Loss,1,90,29,14,5,4,21,91,37,56,29,35,8,12,8,11,28,16,22,17,35,CLE,East,Central,Home,Win,2,128,30,14,9,3,16,85,43,42,23,43,20,24,22,9,38,36,36,24,32
453,2016-11-25,07:30,CLE,East,Central,Home,Win,2,128,30,14,9,3,16,85,43,42,23,43,20,24,22,9,38,36,36,24,32,DAL,West,Southwest,Away,Loss,1,90,29,14,5,4,21,91,37,56,29,35,8,12,8,11,28,16,22,17,35
454,2016-11-25,07:30,LAC,West,Pacific,Away,Loss,1,97,26,14,4,6,16,73,35,52,28,21,7,26,20,6,26,23,25,32,17,DET,East,Central,Home,Win,2,108,26,10,7,0,22,90,47,71,38,19,9,7,5,9,33,35,22,25,26
455,2016-11-25,07:30,DET,East,Central,Home,Win,2,108,26,10,7,0,22,90,47,71,38,19,9,7,5,9,33,35,22,25,26,LAC,West,Pacific,Away,Loss,1,97,26,14,4,6,16,73,35,52,28,21,7,26,20,6,26,23,25,32,17
456,2016-11-25,07:30,CHA,East,Southeast,Away,Loss,2,111,25,13,6,4,14,93,43,64,35,29,8,27,17,10,36,28,28,18,30,NY,East,Atlantic,Home,Win,3,113,26,17,9,8,21,97,45,69,34,28,11,13,12,13,42,30,22,27,25
457,2016-11-25,07:30,NY,East,Atlantic,Home,Win,3,113,26,17,9,8,21,97,45,69,34,28,11,13,12,13,42,30,22,27,25,CHA,East,Southeast,Away,Loss,2,111,25,13,6,4,14,93,43,64,35,29,8,27,17,10,36,28,28,18,30
458,2016-11-25,07:30,CHI,East,Central,Away,Win,2,105,24,14,10,5,17,90,40,69,34,21,6,26,19,11,40,23,34,33,15,PHI,East,Atlantic,Home,Loss,2,89,18,19,7,8,21,78,31,56,22,22,9,22,18,8,40,19,28,17,25
459,2016-11-25,07:30,PHI,East,Atlantic,Home,Loss,2,89,18,19,7,8,21,78,31,56,22,22,9,22,18,8,40,19,28,17,25,CHI,East,Central,Away,Win,2,105,24,14,10,5,17,90,40,69,34,21,6,26,19,11,40,23,34,33,15
460,2016-11-25,08:00,BKN,East,Atlantic,Away,Loss,2,97,24,20,8,4,17,79,36,45,25,34,11,23,14,9,29,23,20,22,32,IND,East,Central,Home,Win,2,118,25,15,11,5,19,87,48,61,37,26,11,16,11,9,38,28,30,34,26
461,2016-11-25,08:00,IND,East,Central,Home,Win,2,118,25,15,11,5,19,87,48,61,37,26,11,16,11,9,38,28,30,34,26,BKN,East,Atlantic,Away,Loss,2,97,24,20,8,4,17,79,36,45,25,34,11,23,14,9,29,23,20,22,32
462,2016-11-25,08:00,MIA,East,Southeast,Away,Win,2,90,17,9,8,8,21,85,33,54,21,31,12,18,12,10,34,28,17,26,19,MEM,West,Southwest,Home,Loss,2,81,14,18,3,14,16,82,29,63,25,19,4,23,19,16,35,19,20,18,24
463,2016-11-25,08:00,MEM,West,Southwest,Home,Loss,2,81,14,18,3,14,16,82,29,63,25,19,4,23,19,16,35,19,20,18,24,MIA,East,Southeast,Away,Win,2,90,17,9,8,8,21,85,33,54,21,31,12,18,12,10,34,28,17,26,19
464,2016-11-25,08:00,TOR,East,Atlantic,Away,Win,2,105,18,10,3,5,17,80,38,49,24,31,14,19,15,9,27,27,20,26,32,MIL,East,Central,Home,Loss,4,99,26,11,4,2,19,79,40,50,28,29,12,12,7,7,31,24,18,25,32
465,2016-11-25,08:00,MIL,East,Central,Home,Loss,4,99,26,11,4,2,19,79,40,50,28,29,12,12,7,7,31,24,18,25,32,TOR,East,Atlantic,Away,Win,2,105,18,10,3,5,17,80,38,49,24,31,14,19,15,9,27,27,20,26,32
466,2016-11-25,08:00,ATL,East,Southeast,Away,Loss,2,68,11,14,8,4,16,83,26,58,18,25,8,12,8,6,34,23,11,14,20,UTA,West,Northwest,Home,Win,1,95,17,16,9,9,16,80,35,46,25,34,10,18,15,9,46,24,24,13,34
467,2016-11-25,08:00,UTA,West,Northwest,Home,Win,1,95,17,16,9,9,16,80,35,46,25,34,10,18,15,9,46,24,24,13,34,ATL,East,Southeast,Away,Loss,2,68,11,14,8,4,16,83,26,58,18,25,8,12,8,6,34,23,11,14,20
468,2016-11-25,09:00,OKC,West,Northwest,Away,Win,1,132,29,13,11,4,21,95,48,69,35,26,13,29,23,7,33,31,31,22,38,DEN,West,Northwest,Home,Loss,2,129,34,17,10,7,21,101,48,67,36,34,12,27,21,13,38,30,33,26,33
469,2016-11-25,09:00,DEN,West,Northwest,Home,Loss,2,129,34,17,10,7,21,101,48,67,36,34,12,27,21,13,38,30,33,26,33,OKC,West,Northwest,Away,Win,1,132,29,13,11,4,21,95,48,69,35,26,13,29,23,7,33,31,31,22,38
470,2016-11-25,09:00,MIN,West,Northwest,Away,Win,1,98,16,17,15,8,27,85,34,63,27,22,7,25,23,11,28,29,18,20,31,PHO,West,Pacific,Home,Loss,2,85,17,26,11,6,26,79,32,53,26,26,6,21,15,12,36,27,25,23,10
471,2016-11-25,09:00,PHO,West,Pacific,Home,Loss,2,85,17,26,11,6,26,79,32,53,26,26,6,21,15,12,36,27,25,23,10,MIN,West,Northwest,Away,Win,1,98,16,17,15,8,27,85,34,63,27,22,7,25,23,11,28,29,18,20,31
472,2016-11-25,10:00,NO,West,Southwest,Away,Loss,2,104,20,14,3,8,14,76,36,53,23,23,13,29,19,2,32,34,23,26,21,POR,West,Northwest,Home,Win,2,119,30,11,7,5,20,100,47,68,35,32,12,17,13,12,40,32,34,34,19
473,2016-11-25,10:00,POR,West,Northwest,Home,Win,2,119,30,11,7,5,20,100,47,68,35,32,12,17,13,12,40,32,34,34,19,NO,West,Southwest,Away,Loss,2,104,20,14,3,8,14,76,36,53,23,23,13,29,19,2,32,34,23,26,21
474,2016-11-25,10:30,GS,West,Pacific,Away,Win,2,109,31,18,10,10,21,83,43,55,32,28,11,17,12,4,40,30,23,27,29,LAL,West,Pacific,Home,Loss,2,85,20,18,12,3,16,90,32,68,27,22,5,23,16,14,31,20,23,21,21
475,2016-11-25,10:30,LAL,West,Pacific,Home,Loss,2,85,20,18,12,3,16,90,32,68,27,22,5,23,16,14,31,20,23,21,21,GS,West,Pacific,Away,Win,2,109,31,18,10,10,21,83,43,55,32,28,11,17,12,4,40,30,23,27,29
476,2016-11-25,10:30,HOU,West,Southwest,Away,Win,2,117,27,16,8,2,19,85,40,35,19,50,21,20,16,8,34,38,30,22,27,SAC,West,Pacific,Home,Loss,2,104,24,14,7,6,18,80,39,48,30,32,9,21,17,4,33,19,31,24,30
477,2016-11-25,10:30,SAC,West,Pacific,Home,Loss,2,104,24,14,7,6,18,80,39,48,30,32,9,21,17,4,33,19,31,24,30,HOU,West,Southwest,Away,Win,2,117,27,16,8,2,19,85,40,35,19,50,21,20,16,8,34,38,30,22,27
478,2016-11-26,07:00,NY,East,Atlantic,Away,Loss,0,102,26,8,9,6,27,98,37,66,25,32,12,20,16,10,36,22,25,24,31,CHA,East,Southeast,Home,Win,0,107,16,10,3,9,14,80,35,58,27,22,8,42,29,10,42,38,20,17,32
479,2016-11-26,07:00,CHA,East,Southeast,Home,Win,0,107,16,10,3,9,14,80,35,58,27,22,8,42,29,10,42,38,20,17,32,NY,East,Atlantic,Away,Loss,0,102,26,8,9,6,27,98,37,66,25,32,12,20,16,10,36,22,25,24,31
480,2016-11-26,07:00,SA,West,Southwest,Away,Win,1,112,22,14,7,5,17,75,40,51,31,24,9,29,23,6,32,23,31,36,22,WAS,East,Southeast,Home,Loss,1,100,21,14,11,1,26,87,42,65,36,22,6,14,10,11,28,22,22,32,24
481,2016-11-26,07:00,WAS,East,Southeast,Home,Loss,1,100,21,14,11,1,26,87,42,65,36,22,6,14,10,11,28,22,22,32,24,SA,West,Southwest,Away,Win,1,112,22,14,7,5,17,75,40,51,31,24,9,29,23,6,32,23,31,36,22
482,2016-11-26,08:00,MEM,West,Southwest,Away,Win,1,110,23,6,5,5,19,73,37,48,28,25,9,33,27,2,32,24,27,31,28,MIA,East,Southeast,Home,Loss,1,107,18,10,3,6,21,81,40,50,29,31,11,24,16,8,31,31,18,33,25
483,2016-11-26,08:00,MIA,East,Southeast,Home,Loss,1,107,18,10,3,6,21,81,40,50,29,31,11,24,16,8,31,31,18,33,25,MEM,West,Southwest,Away,Win,1,110,23,6,5,5,19,73,37,48,28,25,9,33,27,2,32,24,27,31,28
484,2016-11-26,08:00,DET,East,Central,Away,Loss,1,88,11,9,7,1,20,82,37,63,36,19,1,17,13,6,26,19,27,22,20,OKC,West,Northwest,Home,Win,0,106,23,11,4,3,16,83,42,60,34,23,8,26,14,10,33,29,27,21,29
485,2016-11-26,08:00,OKC,West,Northwest,Home,Win,0,106,23,11,4,3,16,83,42,60,34,23,8,26,14,10,33,29,27,21,29,DET,East,Central,Away,Loss,1,88,11,9,7,1,20,82,37,63,36,19,1,17,13,6,26,19,27,22,20
486,2016-11-26,10:30,MIN,West,Northwest,Away,Loss,1,102,22,14,8,3,15,89,41,54,31,35,10,12,10,8,24,33,15,25,29,GS,West,Pacific,Home,Win,1,115,25,18,9,8,14,81,45,59,34,22,11,17,14,12,33,30,26,34,25
487,2016-11-26,10:30,GS,West,Pacific,Home,Win,1,115,25,18,9,8,14,81,45,59,34,22,11,17,14,12,33,30,26,34,25,MIN,West,Northwest,Away,Loss,1,102,22,14,8,3,15,89,41,54,31,35,10,12,10,8,24,33,15,25,29
488,2016-11-27,01:00,CLE,East,Central,Away,Win,1,112,19,10,5,3,14,92,38,52,26,40,12,28,24,14,32,24,28,25,35,PHI,East,Atlantic,Home,Loss,1,108,29,16,5,5,24,92,43,58,28,34,15,10,7,13,37,30,28,23,27
489,2016-11-27,01:00,PHI,East,Atlantic,Home,Loss,1,108,29,16,5,5,24,92,43,58,28,34,15,10,7,13,37,30,28,23,27,CLE,East,Central,Away,Win,1,112,19,10,5,3,14,92,38,52,26,40,12,28,24,14,32,24,28,25,35
490,2016-11-27,03:30,DEN,West,Northwest,Away,Win,1,120,21,12,5,1,25,89,39,60,26,29,13,32,29,10,39,29,34,23,34,PHO,West,Pacific,Home,Loss,1,114,11,11,5,7,24,89,36,64,25,25,11,36,31,9,37,28,15,36,35
491,2016-11-27,03:30,PHO,West,Pacific,Home,Loss,1,114,11,11,5,7,24,89,36,64,25,25,11,36,31,9,37,28,15,36,35,DEN,West,Northwest,Away,Win,1,120,21,12,5,1,25,89,39,60,26,29,13,32,29,10,39,29,34,23,34
492,2016-11-27,06:00,SAC,West,Pacific,Away,Win,1,122,24,15,11,3,12,86,46,63,33,23,13,22,17,9,36,31,27,34,30,BKN,East,Atlantic,Home,Loss,1,105,19,16,7,1,21,87,38,48,22,39,16,14,13,9,33,35,24,18,28
493,2016-11-27,06:00,BKN,East,Atlantic,Home,Loss,1,105,19,16,7,1,21,87,38,48,22,39,16,14,13,9,33,35,24,18,28,SAC,West,Pacific,Away,Win,1,122,24,15,11,3,12,86,46,63,33,23,13,22,17,9,36,31,27,34,30
494,2016-11-27,06:00,LAC,West,Pacific,Away,Loss,1,70,11,20,9,4,13,70,22,46,18,24,4,27,22,6,34,20,20,18,12,IND,East,Central,Home,Win,1,91,26,14,8,4,21,92,40,73,35,19,5,7,6,13,39,23,27,26,15
495,2016-11-27,06:00,IND,East,Central,Home,Win,1,91,26,14,8,4,21,92,40,73,35,19,5,7,6,13,39,23,27,26,15,LAC,West,Pacific,Away,Loss,1,70,11,20,9,4,13,70,22,46,18,24,4,27,22,6,34,20,20,18,12
496,2016-11-27,06:00,MIL,East,Central,Away,Win,1,104,24,11,6,6,16,86,41,62,33,24,8,20,14,10,43,36,22,21,25,ORL,East,Southeast,Home,Loss,1,96,24,8,6,5,17,92,38,64,31,28,7,17,13,10,36,29,23,20,24
497,2016-11-27,06:00,ORL,East,Southeast,Home,Loss,1,96,24,8,6,5,17,92,38,64,31,28,7,17,13,10,36,29,23,20,24,MIL,East,Central,Away,Win,1,104,24,11,6,6,16,86,41,62,33,24,8,20,14,10,43,36,22,21,25
498,2016-11-27,07:00,NO,West,Southwest,Away,Loss,1,81,17,13,8,3,19,77,30,57,25,20,5,18,16,10,32,20,22,18,21,DAL,West,Southwest,Home,Win,1,91,19,12,7,3,18,77,32,50,22,27,10,20,17,11,35,26,18,16,31
499,2016-11-27,07:00,DAL,West,Southwest,Home,Win,1,91,19,12,7,3,18,77,32,50,22,27,10,20,17,11,35,26,18,16,31,NO,West,Southwest,Away,Loss,1,81,17,13,8,3,19,77,30,57,25,20,5,18,16,10,32,20,22,18,21
500,2016-11-27,09:00,HOU,West,Southwest,Away,Win,1,130,26,11,7,8,23,82,46,46,29,36,17,28,21,7,29,35,30,31,34,POR,West,Northwest,Home,Loss,1,114,24,15,7,2,24,83,40,50,28,33,12,29,22,8,27,35,27,31,21
501,2016-11-27,09:00,POR,West,Northwest,Home,Loss,1,114,24,15,7,2,24,83,40,50,28,33,12,29,22,8,27,35,27,31,21,HOU,West,Southwest,Away,Win,1,130,26,11,7,8,23,82,46,46,29,36,17,28,21,7,29,35,30,31,34
502,2016-11-27,09:30,ATL,East,Southeast,Away,Loss,2,94,25,12,5,6,19,88,39,53,27,35,12,10,4,7,31,32,16,29,17,LAL,West,Pacific,Home,Win,1,109,20,9,7,2,15,95,42,75,34,20,8,20,17,15,38,21,35,28,25
503,2016-11-27,09:30,LAL,West,Pacific,Home,Win,1,109,20,9,7,2,15,95,42,75,34,20,8,20,17,15,38,21,35,28,25,ATL,East,Southeast,Away,Loss,2,94,25,12,5,6,19,88,39,53,27,35,12,10,4,7,31,32,16,29,17
504,2016-11-28,07:00,SAC,West,Pacific,Away,Loss,1,95,20,20,15,4,24,93,38,72,35,21,3,26,16,13,31,19,34,19,20,WAS,East,Southeast,Home,Win,2,101,22,24,11,7,23,85,35,60,25,25,10,26,21,11,38,25,25,24,18
505,2016-11-28,07:00,WAS,East,Southeast,Home,Win,2,101,22,24,11,7,23,85,35,60,25,25,10,26,21,11,38,25,25,24,18,SAC,West,Pacific,Away,Loss,1,95,20,20,15,4,24,93,38,72,35,21,3,26,16,13,31,19,34,19,20
506,2016-11-28,07:30,BOS,East,Atlantic,Away,Win,3,112,26,10,4,3,27,83,40,56,29,27,11,26,21,6,34,21,27,35,29,MIA,East,Southeast,Home,Loss,1,104,24,13,6,2,25,80,38,50,32,30,6,32,22,7,34,19,12,42,31
507,2016-11-28,07:30,MIA,East,Southeast,Home,Loss,1,104,24,13,6,2,25,80,38,50,32,30,6,32,22,7,34,19,12,42,31,BOS,East,Atlantic,Away,Win,3,112,26,10,4,3,27,83,40,56,29,27,11,26,21,6,34,21,27,35,29
508,2016-11-28,07:30,OKC,West,Northwest,Away,Win,1,112,25,14,4,7,22,92,46,70,38,22,8,18,12,17,36,24,34,30,24,NY,East,Atlantic,Home,Loss,2,103,20,5,9,11,16,91,36,72,30,19,6,28,25,12,28,29,26,26,22
509,2016-11-28,07:30,NY,East,Atlantic,Home,Loss,2,103,20,5,9,11,16,91,36,72,30,19,6,28,25,12,28,29,26,26,22,OKC,West,Northwest,Away,Win,1,112,25,14,4,7,22,92,46,70,38,22,8,18,12,17,36,24,34,30,24
510,2016-11-28,07:30,PHI,East,Atlantic,Away,Loss,1,95,27,16,9,4,21,86,36,52,22,34,14,13,9,12,26,26,23,22,24,TOR,East,Atlantic,Home,Win,2,122,22,12,11,8,14,77,42,58,29,19,13,31,25,8,34,33,27,31,31
511,2016-11-28,07:30,TOR,East,Atlantic,Home,Win,2,122,22,12,11,8,14,77,42,58,29,19,13,31,25,8,34,33,27,31,31,PHI,East,Atlantic,Away,Loss,1,95,27,16,9,4,21,86,36,52,22,34,14,13,9,12,26,26,23,22,24
512,2016-11-28,08:00,CHA,East,Southeast,Away,Win,2,104,24,14,3,4,14,82,36,56,27,26,9,31,23,9,38,25,31,25,23,MEM,West,Southwest,Home,Loss,2,85,21,12,10,4,25,89,36,60,29,29,7,13,6,8,34,25,14,21,25
513,2016-11-28,08:00,MEM,West,Southwest,Home,Loss,2,85,21,12,10,4,25,89,36,60,29,29,7,13,6,8,34,25,14,21,25,CHA,East,Southeast,Away,Win,2,104,24,14,3,4,14,82,36,56,27,26,9,31,23,9,38,25,31,25,23
514,2016-11-28,08:00,UTA,West,Northwest,Away,Win,3,112,19,12,9,3,21,79,40,61,36,18,4,34,28,12,30,22,28,24,38,MIN,West,Northwest,Home,Loss,1,103,26,15,8,2,23,81,36,62,29,19,7,25,24,10,29,27,18,24,34
515,2016-11-28,08:00,MIN,West,Northwest,Home,Loss,1,103,26,15,8,2,23,81,36,62,29,19,7,25,24,10,29,27,18,24,34,UTA,West,Northwest,Away,Win,3,112,19,12,9,3,21,79,40,61,36,18,4,34,28,12,30,22,28,24,38
516,2016-11-28,10:30,ATL,East,Southeast,Away,Loss,1,100,20,19,11,4,22,86,36,57,29,29,7,30,21,14,37,27,26,28,19,GS,West,Pacific,Home,Win,2,105,25,15,6,10,20,85,37,50,25,35,12,24,19,7,34,29,21,30,25
